cliente,nombre_servicio,comuna,peluqueria,total
10000482,Tintes y coloracion de cabello,125,22,97034
10000806,Tintes y coloracion de cabello,49,22,97034
10000282,Tintes y coloracion de cabello,172,22,97034
10000015,Tintes y coloracion de cabello,26,22,97034
10000186,Tintes y coloracion de cabello,26,22,97034
10000899,Tintes y coloracion de cabello,130,22,97034
10000629,Tintes y coloracion de cabello,36,22,97034
10000443,Tintes y coloracion de cabello,140,22,97034
10000862,Tintes y coloracion de cabello,79,22,97034
10000322,Tintes y coloracion de cabello,49,23,97034
10000079,Tintes y coloracion de cabello,129,23,97034
10000541,Tintes y coloracion de cabello,12,23,97034
10000658,Tintes y coloracion de cabello,94,23,97034
10000252,Tintes y coloracion de cabello,46,23,97034
10000489,Tintes y coloracion de cabello,96,23,97034
10000114,Tintes y coloracion de cabello,126,23,97034
10000671,Tintes y coloracion de cabello,75,23,97034
10000046,Tintes y coloracion de cabello,1,23,97034
10000538,Tintes y coloracion de cabello,180,23,97034
10000530,Tintes y coloracion de cabello,109,23,97034
10000407,Tintes y coloracion de cabello,173,23,97034
10000869,Tintes y coloracion de cabello,18,23,97034
10000389,Tintes y coloracion de cabello,57,23,97034
10000440,Tintes y coloracion de cabello,71,23,97034
10000874,Tintes y coloracion de cabello,9,23,97034
10000584,Tintes y coloracion de cabello,51,23,97034
10000154,Tintes y coloracion de cabello,12,23,97034
10000117,Tintes y coloracion de cabello,149,23,97034
10000700,Tintes y coloracion de cabello,92,23,97034
10000896,Tintes y coloracion de cabello,163,23,97034
10000177,Tintes y coloracion de cabello,150,23,97034
10000602,Tintes y coloracion de cabello,32,23,97034
10000849,Tintes y coloracion de cabello,184,23,97034
10000805,Tintes y coloracion de cabello,105,23,97034
10000032,Tintes y coloracion de cabello,164,23,97034
10000565,Tintes y coloracion de cabello,16,23,97034
10000281,Tintes y coloracion de cabello,54,23,97034
10000155,Tintes y coloracion de cabello,182,23,97034
10000225,Tintes y coloracion de cabello,98,23,97034
10000789,Tintes y coloracion de cabello,198,23,97034
10000388,Tintes y coloracion de cabello,193,23,97034
10000095,Tintes y coloracion de cabello,111,23,97034
10000723,Tintes y coloracion de cabello,97,23,97034
10000753,Tintes y coloracion de cabello,82,23,97034
10000479,Tintes y coloracion de cabello,136,23,97034
10000546,Tintes y coloracion de cabello,139,23,97034
10000201,Tintes y coloracion de cabello,48,23,97034
10000266,Tintes y coloracion de cabello,20,23,97034
10000978,Tintes y coloracion de cabello,184,23,97034
10000179,Tintes y coloracion de cabello,45,23,97034
10000372,Tintes y coloracion de cabello,140,23,97034
10000811,Tintes y coloracion de cabello,46,23,97034
10000413,Tintes y coloracion de cabello,24,23,97034
10000707,Tintes y coloracion de cabello,85,23,97034
10000444,Tintes y coloracion de cabello,30,23,97034
10000178,Tintes y coloracion de cabello,157,23,97034
10000218,Tintes y coloracion de cabello,178,23,97034
10000725,Tintes y coloracion de cabello,46,23,97034
10000292,Tintes y coloracion de cabello,89,23,97034
10000111,Tintes y coloracion de cabello,75,23,97034
10000566,Tintes y coloracion de cabello,63,23,97034
10000584,Tintes y coloracion de cabello,51,23,97034
10000753,Tintes y coloracion de cabello,82,23,97034
10000687,Tintes y coloracion de cabello,103,23,97034
10000881,Tintes y coloracion de cabello,180,23,97034
10000599,Tintes y coloracion de cabello,44,23,97034
10000074,Tintes y coloracion de cabello,160,23,97034
10000422,Tintes y coloracion de cabello,91,23,97034
10000393,Tintes y coloracion de cabello,4,23,97034
10000577,Tintes y coloracion de cabello,11,23,97034
10000582,Tintes y coloracion de cabello,141,23,97034
10000256,Tintes y coloracion de cabello,76,23,97034
10000130,Tintes y coloracion de cabello,75,23,97034
10000638,Tintes y coloracion de cabello,109,23,97034
10000329,Tintes y coloracion de cabello,119,23,97034
10000434,Tintes y coloracion de cabello,98,23,97034
10000791,Tintes y coloracion de cabello,93,23,97034
10000056,Tintes y coloracion de cabello,151,23,97034
10000881,Tintes y coloracion de cabello,180,23,97034
10000086,Tintes y coloracion de cabello,181,23,97034
10000388,Tintes y coloracion de cabello,193,23,97034
10000827,Tintes y coloracion de cabello,85,23,97034
10000070,Tintes y coloracion de cabello,80,23,97034
10000991,Tintes y coloracion de cabello,57,23,97034
10000747,Tintes y coloracion de cabello,189,23,97034
10000887,Tintes y coloracion de cabello,180,23,97034
10000842,Tintes y coloracion de cabello,22,23,97034
10000760,Tintes y coloracion de cabello,80,23,97034
10000261,Tintes y coloracion de cabello,17,23,97034
10000163,Tintes y coloracion de cabello,10,23,97034
10000093,Tintes y coloracion de cabello,51,23,97034
10000820,Tintes y coloracion de cabello,60,23,97034
10000057,Tintes y coloracion de cabello,76,23,97034
10000467,Tintes y coloracion de cabello,143,23,97034
10000974,Tintes y coloracion de cabello,84,23,97034
10000761,Tintes y coloracion de cabello,92,23,97034
10000055,Tintes y coloracion de cabello,188,23,97034
10000501,Tintes y coloracion de cabello,187,23,97034
10000617,Tintes y coloracion de cabello,129,23,97034
10000999,Tintes y coloracion de cabello,159,23,97034
10000569,Tintes y coloracion de cabello,14,23,97034
10000352,Tintes y coloracion de cabello,92,23,97034
10000680,Tintes y coloracion de cabello,11,23,97034
10000377,Tintes y coloracion de cabello,87,23,97034
10000777,Tintes y coloracion de cabello,179,23,97034
10000682,Tintes y coloracion de cabello,40,23,97034
10000951,Tintes y coloracion de cabello,99,23,97034
10000557,Tintes y coloracion de cabello,28,23,97034
10000506,Tintes y coloracion de cabello,86,23,97034
10000275,Tintes y coloracion de cabello,27,23,97034
10000707,Tintes y coloracion de cabello,85,23,97034
10000560,Tintes y coloracion de cabello,188,23,97034
10000341,Tintes y coloracion de cabello,76,23,97034
10000696,Tintes y coloracion de cabello,114,23,97034
10000988,Tintes y coloracion de cabello,163,23,97034
10000272,Tintes y coloracion de cabello,190,23,97034
10000637,Tintes y coloracion de cabello,111,23,97034
10000750,Tintes y coloracion de cabello,191,23,97034
10000954,Tintes y coloracion de cabello,185,23,97034
10000096,Tintes y coloracion de cabello,18,23,97034
10000003,Tintes y coloracion de cabello,39,23,97034
10000324,Tintes y coloracion de cabello,108,23,97034
10000946,Tintes y coloracion de cabello,61,23,97034
10000469,Tintes y coloracion de cabello,48,23,97034
10000545,Tintes y coloracion de cabello,133,23,97034
10000104,Tintes y coloracion de cabello,192,23,97034
10000761,Tintes y coloracion de cabello,92,23,97034
10000814,Tintes y coloracion de cabello,141,25,97034
10000902,Tintes y coloracion de cabello,189,25,97034
10000361,Tintes y coloracion de cabello,25,25,97034
10000380,Tintes y coloracion de cabello,65,25,97034
10000624,Tintes y coloracion de cabello,102,25,97034
10000257,Tintes y coloracion de cabello,70,25,97034
10000726,Tintes y coloracion de cabello,149,25,97034
10000051,Tintes y coloracion de cabello,140,25,97034
10000403,Tintes y coloracion de cabello,24,25,97034
10000913,Tintes y coloracion de cabello,79,25,97034
10000952,Tintes y coloracion de cabello,46,25,97034
10000581,Tintes y coloracion de cabello,99,25,97034
10000294,Tintes y coloracion de cabello,179,25,97034
10000173,Tintes y coloracion de cabello,150,25,97034
10000485,Tintes y coloracion de cabello,138,25,97034
10000500,Tintes y coloracion de cabello,181,25,97034
10000155,Tintes y coloracion de cabello,182,25,97034
10000889,Tintes y coloracion de cabello,128,25,97034
10000044,Tintes y coloracion de cabello,81,25,97034
10000444,Tintes y coloracion de cabello,30,25,97034
10000782,Tintes y coloracion de cabello,171,25,97034
10000188,Tintes y coloracion de cabello,186,25,97034
10000808,Tintes y coloracion de cabello,53,25,97034
10000727,Tintes y coloracion de cabello,184,25,97034
10000883,Tintes y coloracion de cabello,54,25,97034
10000986,Tintes y coloracion de cabello,186,25,97034
10000331,Tintes y coloracion de cabello,51,25,97034
10000358,Tintes y coloracion de cabello,26,25,97034
10000741,Tintes y coloracion de cabello,162,25,97034
10000148,Tintes y coloracion de cabello,159,25,97034
10000572,Tintes y coloracion de cabello,199,25,97034
10000761,Tintes y coloracion de cabello,92,25,97034
10000258,Tintes y coloracion de cabello,134,25,97034
10000820,Tintes y coloracion de cabello,60,25,97034
10000838,Tintes y coloracion de cabello,160,25,97034
10000311,Tintes y coloracion de cabello,110,25,97034
10000782,Tintes y coloracion de cabello,171,25,97034
10000672,Tintes y coloracion de cabello,23,25,97034
10000956,Tintes y coloracion de cabello,104,25,97034
10000661,Tintes y coloracion de cabello,76,25,97034
10000375,Tintes y coloracion de cabello,126,25,97034
10000061,Tintes y coloracion de cabello,15,25,97034
10000076,Tintes y coloracion de cabello,114,25,97034
10000640,Tintes y coloracion de cabello,68,25,97034
10000443,Tintes y coloracion de cabello,140,25,97034
10000060,Tintes y coloracion de cabello,83,25,97034
10000804,Tintes y coloracion de cabello,114,25,97034
10000696,Tintes y coloracion de cabello,114,25,97034
10000519,Tintes y coloracion de cabello,173,25,97034
10000206,Tintes y coloracion de cabello,99,25,97034
10000483,Tintes y coloracion de cabello,196,25,97034
10000186,Tintes y coloracion de cabello,26,25,97034
10000920,Tintes y coloracion de cabello,70,25,97034
10000019,Tintes y coloracion de cabello,176,25,97034
10000985,Tintes y coloracion de cabello,184,25,97034
10000205,Tintes y coloracion de cabello,116,25,97034
10000446,Tintes y coloracion de cabello,187,25,97034
10000591,Tintes y coloracion de cabello,36,25,97034
10000205,Tintes y coloracion de cabello,116,25,97034
10000405,Tintes y coloracion de cabello,105,25,97034
10000111,Tintes y coloracion de cabello,75,25,97034
10000413,Tintes y coloracion de cabello,24,25,97034
10000548,Tintes y coloracion de cabello,137,25,97034
10000374,Tintes y coloracion de cabello,137,25,97034
10000788,Tintes y coloracion de cabello,196,25,97034
10000063,Tintes y coloracion de cabello,194,25,97034
10000119,Tintes y coloracion de cabello,125,25,97034
10000623,Tintes y coloracion de cabello,193,25,97034
10000369,Tintes y coloracion de cabello,63,25,97034
10000842,Tintes y coloracion de cabello,22,25,97034
10000557,Tintes y coloracion de cabello,28,25,97034
10000828,Tintes y coloracion de cabello,186,25,97034
10000632,Tintes y coloracion de cabello,1,25,97034
10000851,Tintes y coloracion de cabello,63,25,97034
10000820,Tintes y coloracion de cabello,60,25,97034
10000704,Tintes y coloracion de cabello,129,25,97034
10000235,Tintes y coloracion de cabello,32,25,97034
10000101,Tintes y coloracion de cabello,109,25,97034
10000525,Tintes y coloracion de cabello,198,25,97034
10000717,Tintes y coloracion de cabello,149,25,97034
10000918,Tintes y coloracion de cabello,115,25,97034
10000814,Tintes y coloracion de cabello,141,26,97034
10000619,Tintes y coloracion de cabello,164,26,97034
10000643,Tintes y coloracion de cabello,156,26,97034
10000981,Tintes y coloracion de cabello,46,26,97034
10000341,Tintes y coloracion de cabello,76,26,97034
10000498,Tintes y coloracion de cabello,3,26,97034
10000547,Tintes y coloracion de cabello,142,26,97034
10000445,Tintes y coloracion de cabello,114,26,97034
10000252,Tintes y coloracion de cabello,46,26,97034
10000258,Tintes y coloracion de cabello,134,26,97034
10000660,Tintes y coloracion de cabello,38,26,97034
10000753,Tintes y coloracion de cabello,82,26,97034
10000928,Tintes y coloracion de cabello,123,26,97034
10000456,Tintes y coloracion de cabello,197,26,97034
10000661,Tintes y coloracion de cabello,76,26,97034
10000972,Tintes y coloracion de cabello,111,26,97034
10000668,Tintes y coloracion de cabello,48,26,97034
10000369,Tintes y coloracion de cabello,63,26,97034
10000523,Tintes y coloracion de cabello,72,26,97034
10000741,Tintes y coloracion de cabello,162,26,97034
10000247,Tintes y coloracion de cabello,13,26,97034
10000799,Tintes y coloracion de cabello,99,26,97034
10000020,Tintes y coloracion de cabello,165,26,97034
10000585,Tintes y coloracion de cabello,184,26,97034
10000246,Tintes y coloracion de cabello,112,26,97034
10000345,Tintes y coloracion de cabello,78,26,97034
10000430,Tintes y coloracion de cabello,110,26,97034
10000523,Tintes y coloracion de cabello,72,26,97034
10000165,Tintes y coloracion de cabello,153,26,97034
10000105,Tintes y coloracion de cabello,200,26,97034
10000900,Tintes y coloracion de cabello,147,26,97034
10000258,Tintes y coloracion de cabello,134,26,97034
10000981,Tintes y coloracion de cabello,46,26,97034
10000445,Tintes y coloracion de cabello,114,26,97034
10000515,Tintes y coloracion de cabello,164,26,97034
10000805,Tintes y coloracion de cabello,105,26,97034
10000581,Tintes y coloracion de cabello,99,26,97034
10000968,Tintes y coloracion de cabello,40,26,97034
10000587,Tintes y coloracion de cabello,174,26,97034
10000438,Tintes y coloracion de cabello,117,26,97034
10000788,Tintes y coloracion de cabello,196,26,97034
10000601,Tintes y coloracion de cabello,164,26,97034
10000772,Tintes y coloracion de cabello,126,26,97034
10000982,Tintes y coloracion de cabello,55,26,97034
10000802,Tintes y coloracion de cabello,145,26,97034
10000784,Tintes y coloracion de cabello,43,26,97034
10000893,Tintes y coloracion de cabello,35,26,97034
10000245,Tintes y coloracion de cabello,131,26,97034
10000468,Tintes y coloracion de cabello,107,26,97034
10000082,Tintes y coloracion de cabello,63,26,97034
10000897,Tintes y coloracion de cabello,186,26,97034
10000349,Tintes y coloracion de cabello,43,26,97034
10000131,Tintes y coloracion de cabello,178,26,97034
10000369,Tintes y coloracion de cabello,63,26,97034
10000207,Tintes y coloracion de cabello,131,26,97034
10000565,Tintes y coloracion de cabello,16,26,97034
10000391,Tintes y coloracion de cabello,45,26,97034
10000018,Tintes y coloracion de cabello,16,26,97034
10000018,Tintes y coloracion de cabello,16,26,97034
10000873,Tintes y coloracion de cabello,6,26,97034
10000324,Tintes y coloracion de cabello,108,26,97034
10000874,Tintes y coloracion de cabello,9,26,97034
10000328,Tintes y coloracion de cabello,63,26,97034
10000613,Tintes y coloracion de cabello,86,26,97034
10000995,Tintes y coloracion de cabello,175,26,97034
10000962,Tintes y coloracion de cabello,111,26,97034
10000842,Tintes y coloracion de cabello,22,32,97034
10000651,Tintes y coloracion de cabello,170,32,97034
10000039,Tintes y coloracion de cabello,15,32,97034
10000870,Tintes y coloracion de cabello,79,32,97034
10000935,Tintes y coloracion de cabello,31,32,97034
10000018,Tintes y coloracion de cabello,16,32,97034
10000235,Tintes y coloracion de cabello,32,32,97034
10000714,Tintes y coloracion de cabello,187,32,97034
10000308,Tintes y coloracion de cabello,23,32,97034
10000139,Tintes y coloracion de cabello,81,32,97034
10000429,Tintes y coloracion de cabello,156,32,97034
10000625,Tintes y coloracion de cabello,115,32,97034
10000587,Tintes y coloracion de cabello,174,32,97034
10000227,Tintes y coloracion de cabello,82,32,97034
10000833,Tintes y coloracion de cabello,42,32,97034
10000449,Tintes y coloracion de cabello,100,32,97034
10000267,Tintes y coloracion de cabello,99,32,97034
10000641,Tintes y coloracion de cabello,191,32,97034
10000921,Tintes y coloracion de cabello,48,32,97034
10000097,Tintes y coloracion de cabello,4,32,97034
10000078,Tintes y coloracion de cabello,51,32,97034
10000874,Tintes y coloracion de cabello,9,32,97034
10000365,Tintes y coloracion de cabello,16,32,97034
10000018,Tintes y coloracion de cabello,16,32,97034
10000172,Tintes y coloracion de cabello,194,32,97034
10000007,Tintes y coloracion de cabello,180,32,97034
10000367,Tintes y coloracion de cabello,45,32,97034
10000367,Tintes y coloracion de cabello,45,32,97034
